Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
8046,南電,172,2,170,元富-文心,2023-01-03,003500390032007a
6223,旺矽,150,5,145,元富-文心,2023-01-03,003500390032007a
00632R,元大台灣50反1,184,58,126,元富-文心,2023-01-03,003500390032007a
2028,威致,102,2,100,元富-文心,2023-01-03,003500390032007a
2439,美律,50,0,50,元富-文心,2023-01-03,003500390032007a
1529,樂事綠能,46,1,45,元富-文心,2023-01-03,003500390032007a
5457,宣德,41,2,39,元富-文心,2023-01-03,003500390032007a
2609,陽明,39,7,32,元富-文心,2023-01-03,003500390032007a
8932,智通*,30,0,30,元富-文心,2023-01-03,003500390032007a
5386,青雲,46,16,30,元富-文心,2023-01-03,003500390032007a
00902,中信電池及儲能,30,0,30,元富-文心,2023-01-03,003500390032007a
00679B,元大美債20年,29,0,29,元富-文心,2023-01-03,003500390032007a
1605,華新,39,11,28,元富-文心,2023-01-03,003500390032007a
5009,榮剛,63,36,27,元富-文心,2023-01-03,003500390032007a
4157,太景*-KY,20,0,20,元富-文心,2023-01-03,003500390032007a
00665L,富邦�琤肭磪囓�2,20,0,20,元富-文心,2023-01-03,003500390032007a
8411,福貞-KY,20,0,20,元富-文心,2023-01-03,003500390032007a
9904,寶成,19,0,19,元富-文心,2023-01-03,003500390032007a
2201,裕隆,19,1,18,元富-文心,2023-01-03,003500390032007a
3711,日月光投控,18,2,16,元富-文心,2023-01-03,003500390032007a
1789,神隆,20,4,16,元富-文心,2023-01-03,003500390032007a
00878,國泰永續高股息,15,0,15,元富-文心,2023-01-03,003500390032007a
5381,合正,15,0,15,元富-文心,2023-01-03,003500390032007a
2882,國泰金,27,13,14,元富-文心,2023-01-03,003500390032007a
4402,郡都開發,12,0,12,元富-文心,2023-01-03,003500390032007a
2230,泰茂,11,0,11,元富-文心,2023-01-03,003500390032007a
9802,鈺齊-KY,11,0,11,元富-文心,2023-01-03,003500390032007a
4541,晟田,11,0,11,元富-文心,2023-01-03,003500390032007a
00885,富邦越南,10,0,10,元富-文心,2023-01-03,003500390032007a
5263,智崴,10,0,10,元富-文心,2023-01-03,003500390032007a
2542,興富發,10,0,10,元富-文心,2023-01-03,003500390032007a
3169,亞信,10,0,10,元富-文心,2023-01-03,003500390032007a
00772B,中信高評級公司債,10,0,10,元富-文心,2023-01-03,003500390032007a
2888,新光金,20,10,10,元富-文心,2023-01-03,003500390032007a
3024,憶聲,10,0,10,元富-文心,2023-01-03,003500390032007a
3041,揚智,10,0,10,元富-文心,2023-01-03,003500390032007a
00673R,期元大S＆P原油反1,10,0,10,元富-文心,2023-01-03,003500390032007a
2033,佳大,10,0,10,元富-文心,2023-01-03,003500390032007a
5227,立凱-KY,11,1,10,元富-文心,2023-01-03,003500390032007a
1101,台泥,14,5,9,元富-文心,2023-01-03,003500390032007a
2615,萬海,211,202,9,元富-文心,2023-01-03,003500390032007a
00893,國泰智能電動車,14,6,8,元富-文心,2023-01-03,003500390032007a
00728,第一金工業30,8,0,8,元富-文心,2023-01-03,003500390032007a
3006,晶豪科,11,3,8,元富-文心,2023-01-03,003500390032007a
2498,宏達電,20,13,7,元富-文心,2023-01-03,003500390032007a
2399,映泰,47,40,7,元富-文心,2023-01-03,003500390032007a
2013,中鋼構,7,0,7,元富-文心,2023-01-03,003500390032007a
4747,強生,8,1,7,元富-文心,2023-01-03,003500390032007a
6806,森崴能源,12,5,7,元富-文心,2023-01-03,003500390032007a
2317,鴻海,35,28,7,元富-文心,2023-01-03,003500390032007a
5469,瀚宇博,90,0,90,元富-文心,2023-01-04,003500390032007a
1217,愛之味,97,25,72,元富-文心,2023-01-04,003500390032007a
8046,南電,58,9,49,元富-文心,2023-01-04,003500390032007a
2748,雲品,50,2,48,元富-文心,2023-01-04,003500390032007a
2023,燁輝,40,0,40,元富-文心,2023-01-04,003500390032007a
2603,長榮,41,3,38,元富-文心,2023-01-04,003500390032007a
5381,合正,35,0,35,元富-文心,2023-01-04,003500390032007a
2884,玉山金,34,0,34,元富-文心,2023-01-04,003500390032007a
00893,國泰智能電動車,30,0,30,元富-文心,2023-01-04,003500390032007a
00637L,元大滬深300正2,31,5,26,元富-文心,2023-01-04,003500390032007a
2359,所羅門,26,1,25,元富-文心,2023-01-04,003500390032007a
3013,晟銘電,32,9,23,元富-文心,2023-01-04,003500390032007a
2317,鴻海,26,4,22,元富-文心,2023-01-04,003500390032007a
00888,永豐台灣ESG,28,8,20,元富-文心,2023-01-04,003500390032007a
2442,新美齊,20,0,20,元富-文心,2023-01-04,003500390032007a
2498,宏達電,268,250,18,元富-文心,2023-01-04,003500390032007a
2465,麗臺,24,6,18,元富-文心,2023-01-04,003500390032007a
00878,國泰永續高股息,17,0,17,元富-文心,2023-01-04,003500390032007a
00753L,中信中國50正2,16,1,15,元富-文心,2023-01-04,003500390032007a
4155,訊映,17,2,15,元富-文心,2023-01-04,003500390032007a
2882,國泰金,20,6,14,元富-文心,2023-01-04,003500390032007a
8996,高力,19,5,14,元富-文心,2023-01-04,003500390032007a
3432,台端,13,0,13,元富-文心,2023-01-04,003500390032007a
2609,陽明,19,7,12,元富-文心,2023-01-04,003500390032007a
2634,漢翔,12,0,12,元富-文心,2023-01-04,003500390032007a
2230,泰茂,15,4,11,元富-文心,2023-01-04,003500390032007a
2032,新鋼,12,1,11,元富-文心,2023-01-04,003500390032007a
1618,合機,30,20,10,元富-文心,2023-01-04,003500390032007a
9919,康那香,11,1,10,元富-文心,2023-01-04,003500390032007a
5353,台林,12,2,10,元富-文心,2023-01-04,003500390032007a
5483,中美晶,11,1,10,元富-文心,2023-01-04,003500390032007a
00715L,期街口布蘭特正2,9,0,9,元富-文心,2023-01-04,003500390032007a
3707,漢磊,10,1,9,元富-文心,2023-01-04,003500390032007a
3443,創意,15,6,9,元富-文心,2023-01-04,003500390032007a
2615,萬海,14,5,9,元富-文心,2023-01-04,003500390032007a
6118,建達,25,17,8,元富-文心,2023-01-04,003500390032007a
2388,威盛,17,9,8,元富-文心,2023-01-04,003500390032007a
2886,兆豐金,7,0,7,元富-文心,2023-01-04,003500390032007a
2014,中鴻,10,3,7,元富-文心,2023-01-04,003500390032007a
1336,台翰,7,0,7,元富-文心,2023-01-04,003500390032007a
3686,達能,8,1,7,元富-文心,2023-01-04,003500390032007a
3494,誠研,7,0,7,元富-文心,2023-01-04,003500390032007a
2885,元大金,7,0,7,元富-文心,2023-01-04,003500390032007a
1904,正隆,7,0,7,元富-文心,2023-01-04,003500390032007a
3481,群創,10,4,6,元富-文心,2023-01-04,003500390032007a
2002,中鋼,6,0,6,元富-文心,2023-01-04,003500390032007a
2328,廣宇,8,2,6,元富-文心,2023-01-04,003500390032007a
5392,能率,6,0,6,元富-文心,2023-01-04,003500390032007a
3712,永崴投控,9,3,6,元富-文心,2023-01-04,003500390032007a
00772B,中信高評級公司債,5,0,5,元富-文心,2023-01-04,003500390032007a
00715L,期街口布蘭特正2,123,0,123,元富-文心,2023-01-05,003500390032007a
5469,瀚宇博,120,0,120,元富-文心,2023-01-05,003500390032007a
8084,巨虹,100,22,78,元富-文心,2023-01-05,003500390032007a
3694,海華,75,1,74,元富-文心,2023-01-05,003500390032007a
5263,智崴,41,0,41,元富-文心,2023-01-05,003500390032007a
5381,合正,30,0,30,元富-文心,2023-01-05,003500390032007a
1513,中興電,37,10,27,元富-文心,2023-01-05,003500390032007a
2313,華通,21,0,21,元富-文心,2023-01-05,003500390032007a
1605,華新,82,63,19,元富-文心,2023-01-05,003500390032007a
3141,晶宏,19,1,18,元富-文心,2023-01-05,003500390032007a
2317,鴻海,24,6,18,元富-文心,2023-01-05,003500390032007a
2498,宏達電,249,231,18,元富-文心,2023-01-05,003500390032007a
2409,友達,25,8,17,元富-文心,2023-01-05,003500390032007a
3576,聯合再生,16,0,16,元富-文心,2023-01-05,003500390032007a
00670L,富邦NASDAQ正2,15,0,15,元富-文心,2023-01-05,003500390032007a
3041,揚智,15,0,15,元富-文心,2023-01-05,003500390032007a
4130,健亞,18,3,15,元富-文心,2023-01-05,003500390032007a
6244,茂迪,16,2,14,元富-文心,2023-01-05,003500390032007a
3006,晶豪科,32,18,14,元富-文心,2023-01-05,003500390032007a
1514,亞力,14,1,13,元富-文心,2023-01-05,003500390032007a
6129,普誠,14,1,13,元富-文心,2023-01-05,003500390032007a
2610,華航,21,8,13,元富-文心,2023-01-05,003500390032007a
00679B,元大美債20年,12,0,12,元富-文心,2023-01-05,003500390032007a
9105,泰金寶-DR,11,0,11,元富-文心,2023-01-05,003500390032007a
4530,宏易,11,0,11,元富-文心,2023-01-05,003500390032007a
6589,台康生技,10,0,10,元富-文心,2023-01-05,003500390032007a
00885,富邦越南,18,8,10,元富-文心,2023-01-05,003500390032007a
2303,聯電,11,1,10,元富-文心,2023-01-05,003500390032007a
4155,訊映,10,0,10,元富-文心,2023-01-05,003500390032007a
2466,冠西電,10,0,10,元富-文心,2023-01-05,003500390032007a
2419,仲琦,16,6,10,元富-文心,2023-01-05,003500390032007a
