Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
00878,國泰永續高股息,146,0,146,元大-大雅,2023-01-03,0039003800330069
1605,華新,181,81,100,元大-大雅,2023-01-03,0039003800330069
1460,宏遠,52,0,52,元大-大雅,2023-01-03,0039003800330069
4402,郡都開發,50,2,48,元大-大雅,2023-01-03,0039003800330069
8050,廣積,36,1,35,元大-大雅,2023-01-03,0039003800330069
2609,陽明,35,1,34,元大-大雅,2023-01-03,0039003800330069
1720,生達,32,0,32,元大-大雅,2023-01-03,0039003800330069
6111,大宇資,48,16,32,元大-大雅,2023-01-03,0039003800330069
00720B,元大投資級公司債,30,0,30,元大-大雅,2023-01-03,0039003800330069
00725B,國泰投資級公司債,30,0,30,元大-大雅,2023-01-03,0039003800330069
3545,敦泰,40,10,30,元大-大雅,2023-01-03,0039003800330069
2317,鴻海,43,15,28,元大-大雅,2023-01-03,0039003800330069
00713,元大台灣高息低波,27,0,27,元大-大雅,2023-01-03,0039003800330069
3062,建漢,24,0,24,元大-大雅,2023-01-03,0039003800330069
1752,南光,27,4,23,元大-大雅,2023-01-03,0039003800330069
00673R,期元大S＆P原油反1,72,50,22,元大-大雅,2023-01-03,0039003800330069
00830,國泰費城半導體,20,0,20,元大-大雅,2023-01-03,0039003800330069
00679B,元大美債20年,21,1,20,元大-大雅,2023-01-03,0039003800330069
8227,巨有科技,20,0,20,元大-大雅,2023-01-03,0039003800330069
6443,元晶,34,14,20,元大-大雅,2023-01-03,0039003800330069
2615,萬海,49,30,19,元大-大雅,2023-01-03,0039003800330069
3189,景碩,23,4,19,元大-大雅,2023-01-03,0039003800330069
2603,長榮,21,2,19,元大-大雅,2023-01-03,0039003800330069
2812,台中銀,20,2,18,元大-大雅,2023-01-03,0039003800330069
5009,榮剛,21,4,17,元大-大雅,2023-01-03,0039003800330069
4566,時碩工業,15,0,15,元大-大雅,2023-01-03,0039003800330069
1451,年興,16,1,15,元大-大雅,2023-01-03,0039003800330069
4130,健亞,18,5,13,元大-大雅,2023-01-03,0039003800330069
2352,佳世達,12,0,12,元大-大雅,2023-01-03,0039003800330069
6234,高僑,16,5,11,元大-大雅,2023-01-03,0039003800330069
00692,富邦公司治理,11,0,11,元大-大雅,2023-01-03,0039003800330069
1701,中化,27,17,10,元大-大雅,2023-01-03,0039003800330069
5351,鈺創,15,5,10,元大-大雅,2023-01-03,0039003800330069
8097,常珵,10,0,10,元大-大雅,2023-01-03,0039003800330069
00637L,元大滬深300正2,18,8,10,元大-大雅,2023-01-03,0039003800330069
6223,旺矽,10,0,10,元大-大雅,2023-01-03,0039003800330069
1522,堤維西,12,2,10,元大-大雅,2023-01-03,0039003800330069
1734,杏輝,10,0,10,元大-大雅,2023-01-03,0039003800330069
2614,東森,9,0,9,元大-大雅,2023-01-03,0039003800330069
5464,霖宏,11,2,9,元大-大雅,2023-01-03,0039003800330069
2867,三商壽,10,1,9,元大-大雅,2023-01-03,0039003800330069
2634,漢翔,10,1,9,元大-大雅,2023-01-03,0039003800330069
6589,台康生技,40,31,9,元大-大雅,2023-01-03,0039003800330069
1101,台泥,9,1,8,元大-大雅,2023-01-03,0039003800330069
3034,聯詠,24,16,8,元大-大雅,2023-01-03,0039003800330069
4417,金洲,8,0,8,元大-大雅,2023-01-03,0039003800330069
2885,元大金,8,0,8,元大-大雅,2023-01-03,0039003800330069
3481,群創,21,14,7,元大-大雅,2023-01-03,0039003800330069
3231,緯創,8,1,7,元大-大雅,2023-01-03,0039003800330069
2399,映泰,11,4,7,元大-大雅,2023-01-03,0039003800330069
3062,建漢,110,7,103,元大-大雅,2023-01-04,0039003800330069
00642U,期元大S＆P石油,100,0,100,元大-大雅,2023-01-04,0039003800330069
2482,連宇,119,23,96,元大-大雅,2023-01-04,0039003800330069
00632R,元大台灣50反1,495,419,76,元大-大雅,2023-01-04,0039003800330069
00715L,期街口布蘭特正2,57,2,55,元大-大雅,2023-01-04,0039003800330069
00902,中信電池及儲能,49,2,47,元大-大雅,2023-01-04,0039003800330069
3056,富華新,45,0,45,元大-大雅,2023-01-04,0039003800330069
00900,富邦特選高股息30,40,0,40,元大-大雅,2023-01-04,0039003800330069
5464,霖宏,35,0,35,元大-大雅,2023-01-04,0039003800330069
8171,天宇,45,12,33,元大-大雅,2023-01-04,0039003800330069
2317,鴻海,52,23,29,元大-大雅,2023-01-04,0039003800330069
8046,南電,45,18,27,元大-大雅,2023-01-04,0039003800330069
6477,安集,41,14,27,元大-大雅,2023-01-04,0039003800330069
2609,陽明,29,6,23,元大-大雅,2023-01-04,0039003800330069
1504,東元,24,3,21,元大-大雅,2023-01-04,0039003800330069
1319,東陽,41,21,20,元大-大雅,2023-01-04,0039003800330069
2886,兆豐金,20,0,20,元大-大雅,2023-01-04,0039003800330069
4121,優盛,21,1,20,元大-大雅,2023-01-04,0039003800330069
3454,晶睿,32,14,18,元大-大雅,2023-01-04,0039003800330069
1101,台泥,20,2,18,元大-大雅,2023-01-04,0039003800330069
1904,正隆,18,0,18,元大-大雅,2023-01-04,0039003800330069
5009,榮剛,19,2,17,元大-大雅,2023-01-04,0039003800330069
2614,東森,21,4,17,元大-大雅,2023-01-04,0039003800330069
2201,裕隆,54,37,17,元大-大雅,2023-01-04,0039003800330069
1513,中興電,74,57,17,元大-大雅,2023-01-04,0039003800330069
00720B,元大投資級公司債,16,0,16,元大-大雅,2023-01-04,0039003800330069
6176,瑞儀,16,2,14,元大-大雅,2023-01-04,0039003800330069
3162,精確,14,1,13,元大-大雅,2023-01-04,0039003800330069
3013,晟銘電,12,0,12,元大-大雅,2023-01-04,0039003800330069
2603,長榮,21,10,11,元大-大雅,2023-01-04,0039003800330069
00881,國泰台灣5G+,11,0,11,元大-大雅,2023-01-04,0039003800330069
2915,潤泰全,11,0,11,元大-大雅,2023-01-04,0039003800330069
6235,華孚,38,27,11,元大-大雅,2023-01-04,0039003800330069
2884,玉山金,11,0,11,元大-大雅,2023-01-04,0039003800330069
00878,國泰永續高股息,15,5,10,元大-大雅,2023-01-04,0039003800330069
6592,和潤企業,13,3,10,元大-大雅,2023-01-04,0039003800330069
2034,允強,10,0,10,元大-大雅,2023-01-04,0039003800330069
00670L,富邦NASDAQ正2,10,0,10,元大-大雅,2023-01-04,0039003800330069
6180,橘子,10,0,10,元大-大雅,2023-01-04,0039003800330069
2206,三陽工業,10,0,10,元大-大雅,2023-01-04,0039003800330069
5608,四維航,20,10,10,元大-大雅,2023-01-04,0039003800330069
2028,威致,10,0,10,元大-大雅,2023-01-04,0039003800330069
3289,宜特,15,5,10,元大-大雅,2023-01-04,0039003800330069
2365,昆盈,10,0,10,元大-大雅,2023-01-04,0039003800330069
1720,生達,11,1,10,元大-大雅,2023-01-04,0039003800330069
00680L,元大美債20正2,10,0,10,元大-大雅,2023-01-04,0039003800330069
1417,嘉裕,52,43,9,元大-大雅,2023-01-04,0039003800330069
00772B,中信高評級公司債,9,0,9,元大-大雅,2023-01-04,0039003800330069
3037,欣興,16,8,8,元大-大雅,2023-01-04,0039003800330069
6535,順藥,8,0,8,元大-大雅,2023-01-04,0039003800330069
00632R,元大台灣50反1,334,185,149,元大-大雅,2023-01-05,0039003800330069
2419,仲琦,148,11,137,元大-大雅,2023-01-05,0039003800330069
00715L,期街口布蘭特正2,142,8,134,元大-大雅,2023-01-05,0039003800330069
00881,國泰台灣5G+,115,3,112,元大-大雅,2023-01-05,0039003800330069
1909,榮成,148,83,65,元大-大雅,2023-01-05,0039003800330069
00877,復華中國5G,50,0,50,元大-大雅,2023-01-05,0039003800330069
3056,富華新,53,6,47,元大-大雅,2023-01-05,0039003800330069
2482,連宇,73,26,47,元大-大雅,2023-01-05,0039003800330069
1605,華新,126,83,43,元大-大雅,2023-01-05,0039003800330069
6446,藥華藥,33,0,33,元大-大雅,2023-01-05,0039003800330069
3693,營邦,37,7,30,元大-大雅,2023-01-05,0039003800330069
2201,裕隆,37,9,28,元大-大雅,2023-01-05,0039003800330069
00725B,國泰投資級公司債,26,0,26,元大-大雅,2023-01-05,0039003800330069
2887,台新金,24,0,24,元大-大雅,2023-01-05,0039003800330069
4931,新盛力,24,1,23,元大-大雅,2023-01-05,0039003800330069
2929,淘帝-KY,34,12,22,元大-大雅,2023-01-05,0039003800330069
3580,友威科,20,0,20,元大-大雅,2023-01-05,0039003800330069
5464,霖宏,20,0,20,元大-大雅,2023-01-05,0039003800330069
4513,福裕,20,0,20,元大-大雅,2023-01-05,0039003800330069
1810,和成,22,2,20,元大-大雅,2023-01-05,0039003800330069
2615,萬海,44,25,19,元大-大雅,2023-01-05,0039003800330069
4167,松瑞藥,24,6,18,元大-大雅,2023-01-05,0039003800330069
8081,致新,18,0,18,元大-大雅,2023-01-05,0039003800330069
6533,晶心科,20,2,18,元大-大雅,2023-01-05,0039003800330069
4129,聯合,15,0,15,元大-大雅,2023-01-05,0039003800330069
1519,華城,46,32,14,元大-大雅,2023-01-05,0039003800330069
2409,友達,17,3,14,元大-大雅,2023-01-05,0039003800330069
6235,華孚,14,0,14,元大-大雅,2023-01-05,0039003800330069
6643,M31,21,7,14,元大-大雅,2023-01-05,0039003800330069
1101,台泥,29,15,14,元大-大雅,2023-01-05,0039003800330069
3380,明泰,25,12,13,元大-大雅,2023-01-05,0039003800330069
3284,太普高,13,0,13,元大-大雅,2023-01-05,0039003800330069
3704,合勤控,23,10,13,元大-大雅,2023-01-05,0039003800330069
1314,中石化,13,0,13,元大-大雅,2023-01-05,0039003800330069
3035,智原,20,7,13,元大-大雅,2023-01-05,0039003800330069
2313,華通,13,0,13,元大-大雅,2023-01-05,0039003800330069
1809,中釉,12,0,12,元大-大雅,2023-01-05,0039003800330069
00665L,富邦�琤肭磪囓�2,12,0,12,元大-大雅,2023-01-05,0039003800330069
1584,精剛,13,1,12,元大-大雅,2023-01-05,0039003800330069
4114,健喬,48,37,11,元大-大雅,2023-01-05,0039003800330069
1513,中興電,54,44,10,元大-大雅,2023-01-05,0039003800330069
00688L,國泰20年美債正2,10,0,10,元大-大雅,2023-01-05,0039003800330069
1718,中纖,10,0,10,元大-大雅,2023-01-05,0039003800330069
2867,三商壽,10,0,10,元大-大雅,2023-01-05,0039003800330069
2428,興勤,10,0,10,元大-大雅,2023-01-05,0039003800330069
2390,云辰,10,0,10,元大-大雅,2023-01-05,0039003800330069
1517,利奇,10,0,10,元大-大雅,2023-01-05,0039003800330069
00900,富邦特選高股息30,9,0,9,元大-大雅,2023-01-05,0039003800330069
3707,漢磊,12,3,9,元大-大雅,2023-01-05,0039003800330069
5608,四維航,10,1,9,元大-大雅,2023-01-05,0039003800330069
00632R,元大台灣50反1,675,0,675,元大-大雅,2023-01-06,0039003800330069
00772B,中信高評級公司債,100,0,100,元大-大雅,2023-01-06,0039003800330069
1802,台玻,78,14,64,元大-大雅,2023-01-06,0039003800330069
1718,中纖,50,0,50,元大-大雅,2023-01-06,0039003800330069
2542,興富發,50,0,50,元大-大雅,2023-01-06,0039003800330069
1519,華城,67,20,47,元大-大雅,2023-01-06,0039003800330069
3062,建漢,30,0,30,元大-大雅,2023-01-06,0039003800330069
00877,復華中國5G,50,20,30,元大-大雅,2023-01-06,0039003800330069
6167,久正,29,0,29,元大-大雅,2023-01-06,0039003800330069
00720B,元大投資級公司債,36,8,28,元大-大雅,2023-01-06,0039003800330069
6443,元晶,52,25,27,元大-大雅,2023-01-06,0039003800330069
4114,健喬,73,47,26,元大-大雅,2023-01-06,0039003800330069
6770,力積電,39,13,26,元大-大雅,2023-01-06,0039003800330069
1727,中華化,25,0,25,元大-大雅,2023-01-06,0039003800330069
8033,雷虎,28,5,23,元大-大雅,2023-01-06,0039003800330069
1609,大亞,21,0,21,元大-大雅,2023-01-06,0039003800330069
4157,太景*-KY,21,0,21,元大-大雅,2023-01-06,0039003800330069
1325,恆大,20,0,20,元大-大雅,2023-01-06,0039003800330069
2337,旺宏,22,3,19,元大-大雅,2023-01-06,0039003800330069
2634,漢翔,21,2,19,元大-大雅,2023-01-06,0039003800330069
2423,固緯,15,0,15,元大-大雅,2023-01-06,0039003800330069
00882,中信中國高股息,14,0,14,元大-大雅,2023-01-06,0039003800330069
3234,光環,13,0,13,元大-大雅,2023-01-06,0039003800330069
6547,高端疫苗,17,4,13,元大-大雅,2023-01-06,0039003800330069
