Ticker,Name,buy,sell,diff,Branch,Date,Branch_Code
2887,台新金,80,0,80,群益金鼎-土城,2023-01-03,003900310033004e
2444,兆勁,30,0,30,群益金鼎-土城,2023-01-03,003900310033004e
2609,陽明,29,9,20,群益金鼎-土城,2023-01-03,003900310033004e
2834,臺企銀,20,0,20,群益金鼎-土城,2023-01-03,003900310033004e
6116,彩晶,20,2,18,群益金鼎-土城,2023-01-03,003900310033004e
2317,鴻海,49,34,15,群益金鼎-土城,2023-01-03,003900310033004e
3712,永崴投控,16,2,14,群益金鼎-土城,2023-01-03,003900310033004e
4563,百德,33,19,14,群益金鼎-土城,2023-01-03,003900310033004e
4919,新唐,13,0,13,群益金鼎-土城,2023-01-03,003900310033004e
6026,福邦證,12,0,12,群益金鼎-土城,2023-01-03,003900310033004e
1519,華城,51,40,11,群益金鼎-土城,2023-01-03,003900310033004e
5009,榮剛,14,3,11,群益金鼎-土城,2023-01-03,003900310033004e
4746,台耀,10,0,10,群益金鼎-土城,2023-01-03,003900310033004e
00772B,中信高評級公司債,10,0,10,群益金鼎-土城,2023-01-03,003900310033004e
3035,智原,14,4,10,群益金鼎-土城,2023-01-03,003900310033004e
6150,撼訊,22,12,10,群益金鼎-土城,2023-01-03,003900310033004e
00686R,群益臺灣加權反1,10,0,10,群益金鼎-土城,2023-01-03,003900310033004e
1605,華新,29,19,10,群益金鼎-土城,2023-01-03,003900310033004e
4157,太景*-KY,10,0,10,群益金鼎-土城,2023-01-03,003900310033004e
3706,神達,10,0,10,群益金鼎-土城,2023-01-03,003900310033004e
00637L,元大滬深300正2,9,0,9,群益金鼎-土城,2023-01-03,003900310033004e
6220,岳豐,9,0,9,群益金鼎-土城,2023-01-03,003900310033004e
4171,瑞基,27,19,8,群益金鼎-土城,2023-01-03,003900310033004e
8996,高力,51,44,7,群益金鼎-土城,2023-01-03,003900310033004e
3479,安勤,28,21,7,群益金鼎-土城,2023-01-03,003900310033004e
6441,廣錠,7,0,7,群益金鼎-土城,2023-01-03,003900310033004e
1752,南光,20,13,7,群益金鼎-土城,2023-01-03,003900310033004e
1529,樂事綠能,8,2,6,群益金鼎-土城,2023-01-03,003900310033004e
5227,立凱-KY,6,0,6,群益金鼎-土城,2023-01-03,003900310033004e
1514,亞力,24,18,6,群益金鼎-土城,2023-01-03,003900310033004e
3232,昱捷,6,0,6,群益金鼎-土城,2023-01-03,003900310033004e
3162,精確,16,10,6,群益金鼎-土城,2023-01-03,003900310033004e
3014,聯陽,11,5,6,群益金鼎-土城,2023-01-03,003900310033004e
2338,光罩,10,4,6,群益金鼎-土城,2023-01-03,003900310033004e
3707,漢磊,6,0,6,群益金鼎-土城,2023-01-03,003900310033004e
2906,高林,5,0,5,群益金鼎-土城,2023-01-03,003900310033004e
8150,南茂,5,0,5,群益金鼎-土城,2023-01-03,003900310033004e
2916,滿心,5,0,5,群益金鼎-土城,2023-01-03,003900310033004e
8069,元太,23,18,5,群益金鼎-土城,2023-01-03,003900310033004e
3189,景碩,6,1,5,群益金鼎-土城,2023-01-03,003900310033004e
00751B,元大AAA至A公司債,5,0,5,群益金鼎-土城,2023-01-03,003900310033004e
4736,泰博,5,0,5,群益金鼎-土城,2023-01-03,003900310033004e
2707,晶華,5,1,4,群益金鼎-土城,2023-01-03,003900310033004e
3515,華擎,49,45,4,群益金鼎-土城,2023-01-03,003900310033004e
1218,泰山,4,0,4,群益金鼎-土城,2023-01-03,003900310033004e
6278,台表科,4,0,4,群益金鼎-土城,2023-01-03,003900310033004e
2634,漢翔,4,0,4,群益金鼎-土城,2023-01-03,003900310033004e
1524,耿鼎,7,3,4,群益金鼎-土城,2023-01-03,003900310033004e
8027,鈦昇,4,0,4,群益金鼎-土城,2023-01-03,003900310033004e
6589,台康生技,6,3,3,群益金鼎-土城,2023-01-03,003900310033004e
00632R,元大台灣50反1,651,2,649,群益金鼎-土城,2023-01-04,003900310033004e
2317,鴻海,68,2,66,群益金鼎-土城,2023-01-04,003900310033004e
1513,中興電,140,108,32,群益金鼎-土城,2023-01-04,003900310033004e
6116,彩晶,30,2,28,群益金鼎-土城,2023-01-04,003900310033004e
3047,訊舟,50,32,18,群益金鼎-土城,2023-01-04,003900310033004e
2497,怡利電,27,10,17,群益金鼎-土城,2023-01-04,003900310033004e
9802,鈺齊-KY,18,2,16,群益金鼎-土城,2023-01-04,003900310033004e
3027,盛達,54,38,16,群益金鼎-土城,2023-01-04,003900310033004e
1762,中化生,13,0,13,群益金鼎-土城,2023-01-04,003900310033004e
2882,國泰金,13,1,12,群益金鼎-土城,2023-01-04,003900310033004e
3037,欣興,14,3,11,群益金鼎-土城,2023-01-04,003900310033004e
5608,四維航,11,0,11,群益金鼎-土城,2023-01-04,003900310033004e
4155,訊映,14,4,10,群益金鼎-土城,2023-01-04,003900310033004e
6129,普誠,10,0,10,群益金鼎-土城,2023-01-04,003900310033004e
2605,新興,10,0,10,群益金鼎-土城,2023-01-04,003900310033004e
2601,益航,10,0,10,群益金鼎-土城,2023-01-04,003900310033004e
4114,健喬,45,36,9,群益金鼎-土城,2023-01-04,003900310033004e
1618,合機,9,0,9,群益金鼎-土城,2023-01-04,003900310033004e
